"Version","Design","Route","Model","Species","Records","SumDifference","MeanDifference","ContributionToRecordMean","ContributionToSpeciesMean"
"v34_record_training","tenfold","joint_bb","M1","Carassius_auratus",4,2.12511601917037,0.531279004792593,0.0138896471841201,0.0104172353880901
"v34_record_training","tenfold","joint_bb","M1","Carassius_carassius",1,1.03862394404215,1.03862394404215,0.00678839179112518,0.0203651753733755
"v34_record_training","tenfold","joint_bb","M1","Channa_argus",1,0.74623573429192,0.74623573429192,0.00487735774047007,0.0146320732214102
"v34_record_training","tenfold","joint_bb","M1","Cirrhinus_molitorella",1,0.886089366290867,0.886089366290867,0.00579143376660697,0.0173743012998209
"v34_record_training","tenfold","joint_bb","M1","Cromileptes_altivelis",6,0.502190673721107,0.0836984456201845,0.00328229198510527,0.00164114599255264
"v34_record_training","tenfold","joint_bb","M1","Ctenopharyngodon_idella",1,0.82135725823397,0.82135725823397,0.00536834809303248,0.0161050442790974
"v34_record_training","tenfold","joint_bb","M1","Danio_rerio",3,1.34810419087285,0.449368063624284,0.00881113850243693,0.00881113850243693
"v34_record_training","tenfold","joint_bb","M1","Eleutheronema_tetradactylum",1,0.10842490759769,0.10842490759769,0.000708659526782289,0.00212597858034687
"v34_record_training","tenfold","joint_bb","M1","Epinephelus_bruneus",3,0.172626766699737,0.057542255566579,0.00112827952091331,0.00112827952091331
"v34_record_training","tenfold","joint_bb","M1","Epinephelus_coioides",2,0.0218537572885059,0.010926878644253,0.000142835014957555,0.000214252522436333
"v34_record_training","tenfold","joint_bb","M1","Epinephelus_fuscoguttatus",2,0.117137334997681,0.0585686674988404,0.000765603496716868,0.0011484052450753
"v34_record_training","tenfold","joint_bb","M1","Epinephelus_lanceolatus",2,0.192284488766528,0.096142244383264,0.00125676136448711,0.00188514204673067
"v34_record_training","tenfold","joint_bb","M1","Epinephelus_malabaricus",3,0.189903401597512,0.0633011338658373,0.00124119870325171,0.00124119870325171
"v34_record_training","tenfold","joint_bb","M1","Larimichthys_crocea",2,0.220039382883929,0.110019691441965,0.00143816590120215,0.00215724885180323
"v34_record_training","tenfold","joint_bb","M1","Lateolabrax_japonicus",4,0.288662566553123,0.0721656416382807,0.00188668344152368,0.00141501258114276
"v34_record_training","tenfold","joint_bb","M1","Lateolabrax_maculatus",1,0.12265750159858,0.12265750159858,0.000801683016984183,0.00240504905095255
"v34_record_training","tenfold","joint_bb","M1","Lates_calcarifer",4,-0.271850417117315,-0.0679626042793287,-0.00177680011187787,-0.00133260008390841
"v34_record_training","tenfold","joint_bb","M1","Lethrinus_nebulosus",2,-0.17067377822102,-0.0853368891105101,-0.00111551489033346,-0.0016732723355002
"v34_record_training","tenfold","joint_bb","M1","Lutjanus_erythropterus",1,-0.114591845197696,-0.114591845197696,-0.000748966308481676,-0.00224689892544503
"v34_record_training","tenfold","joint_bb","M1","Maccullochella_peelii",8,0.749375123919296,0.093671890489912,0.0048978766269235,0.00183670373509631
"v34_record_training","tenfold","joint_bb","M1","Micropterus_salmoides",3,0.135721172789877,0.045240390929959,0.000887066488822726,0.000887066488822726
"v34_record_training","tenfold","joint_bb","M1","Mugil_cephalus",2,0.0333196972321076,0.0166598486160538,0.000217775798902664,0.000326663698353996
"v34_record_training","tenfold","joint_bb","M1","Oplegnathus_fasciatus",23,0.721874918894611,0.0313858660388961,0.00471813672480138,0.000615409138017571
"v34_record_training","tenfold","joint_bb","M1","Oplegnathus_punctatus",1,0.316816962949056,0.316816962949056,0.0020706991042422,0.00621209731272659
"v34_record_training","tenfold","joint_bb","M1","Oreochromis_niloticus",3,-1.24600399576988,-0.415334665256628,-0.00814381696581624,-0.00814381696581624
"v34_record_training","tenfold","joint_bb","M1","Oxyeleotris_marmorata",2,0.0947428207640986,0.0473714103820493,0.000619234122641167,0.000928851183961751
"v34_record_training","tenfold","joint_bb","M1","Pagrus_major",9,-0.750286591314024,-0.0833651768126693,-0.00490383393015702,-0.00163461131005234
"v34_record_training","tenfold","joint_bb","M1","Pampus_argenteus",5,-0.035584051382623,-0.00711681027652459,-0.00023257549923283,-0.000139545299539698
"v34_record_training","tenfold","joint_bb","M1","Paralichthys_olivaceus",2,0.11512248699615,0.057561243498075,0.000752434555530392,0.00112865183329559
"v34_record_training","tenfold","joint_bb","M1","Platax_orbicularis",1,0.10263317492387,0.10263317492387,0.000670805064861896,0.00201241519458569
"v34_record_training","tenfold","joint_bb","M1","Platichthys_stellatus",1,0.080584208282866,0.080584208282866,0.000526694171783438,0.00158008251535031
"v34_record_training","tenfold","joint_bb","M1","Plectropomus_leopardus",2,0.165459971751332,0.082729985875666,0.00108143772386492,0.00162215658579737
"v34_record_training","tenfold","joint_bb","M1","Poecilia_latipinna",1,0.68810050663209,0.68810050663209,0.00449738893223588,0.0134921667967076
"v34_record_training","tenfold","joint_bb","M1","Poecilia_reticulata",3,-0.17374153965264,-0.0579138465508802,-0.00113556561864471,-0.00113556561864471
"v34_record_training","tenfold","joint_bb","M1","Poropanchax_normani",2,-1.48674221572485,-0.743371107862424,-0.00971726938382254,-0.0145759040757338
"v34_record_training","tenfold","joint_bb","M1","Pterapogon_kauderni",3,-1.94767866390973,-0.649226221303243,-0.0127299259079067,-0.0127299259079067
"v34_record_training","tenfold","joint_bb","M1","Pterophyllum_scalare",1,-0.059485048260308,-0.059485048260308,-0.000388791165100053,-0.00116637349530016
"v34_record_training","tenfold","joint_bb","M1","Pygocentrus_nattereri",1,-2.86771518119031,-2.86771518119031,-0.018743236478368,-0.0562297094351041
"v34_record_training","tenfold","joint_bb","M1","Rhabdosargus_sarba",1,-0.01581983798199,-0.01581983798199,-0.000103397633869216,-0.000310192901607648
"v34_record_training","tenfold","joint_bb","M1","Sciaenops_ocellatus",1,0.037527949826386,0.037527949826386,0.000245280717819516,0.000735842153458549
"v34_record_training","tenfold","joint_bb","M1","Scophthalmus_maximus",1,-0.0512943496134799,-0.0512943496134799,-0.000335257187016208,-0.00100577156104863
"v34_record_training","tenfold","joint_bb","M1","Seriola_dumerili",2,-0.054518524792824,-0.027259262396412,-0.000356330227404078,-0.000534495341106117
"v34_record_training","tenfold","joint_bb","M1","Siniperca_chuatsi",11,2.45400397129634,0.223091270117849,0.0160392416424597,0.00437433862976174
"v34_record_training","tenfold","joint_bb","M1","Siniperca_scherzeri",4,-0.302036484495275,-0.0755091211238188,-0.00197409466990376,-0.00148057100242782
"v34_record_training","tenfold","joint_bb","M1","Thunnus_orientalis",3,-0.300109940255869,-0.100036646751956,-0.00196150287748934,-0.00196150287748934
"v34_record_training","tenfold","joint_bb","M1","Trichopodus_trichopterus",1,-1.56812845884541,-1.56812845884541,-0.0102492056133687,-0.030747616840106
"v34_record_training","tenfold","joint_bb","M1","Xiphophorus_hellerii",4,0.514358966979449,0.128589741744862,0.00336182331359117,0.00252136748519338
"v34_record_training","tenfold","joint_bb","M1","Xiphophorus_maculatus",1,1.67465677516365,1.67465677516365,0.0109454691187167,0.03283640735615
"v34_record_training","tenfold","joint_bb","M2","Acanthopagrus_schlegelii",4,0.00430574626627855,0.00107643656656964,2.8142132459337e-05,2.11065993445027e-05
"v34_record_training","tenfold","joint_bb","M2","Anabas_testudineus",1,-0.370379580242778,-0.370379580242778,-0.00242078157021424,-0.00726234471064271
"v34_record_training","tenfold","joint_bb","M2","Astronotus_ocellatus",2,0.281045284446201,0.1405226422231,0.0018368972839621,0.00275534592594314
"v34_record_training","tenfold","joint_bb","M2","Carassius_auratus",4,2.86337750504197,0.715844376260493,0.0187148856538691,0.0140361642404018
"v34_record_training","tenfold","joint_bb","M2","Carassius_carassius",1,1.17910261946704,1.17910261946704,0.00770655306841206,0.0231196592052362
"v34_record_training","tenfold","joint_bb","M2","Channa_argus",1,0.66668548927478,0.66668548927478,0.00435742149852797,0.0130722644955839
"v34_record_training","tenfold","joint_bb","M2","Cirrhinus_molitorella",1,1.06043349516649,1.06043349516649,0.00693093787690516,0.0207928136307155
"v34_record_training","tenfold","joint_bb","M2","Cromileptes_altivelis",6,0.48001874543994,0.08000312423999,0.00313737742117608,0.00156868871058804
"v34_record_training","tenfold","joint_bb","M2","Ctenopharyngodon_idella",1,1.01139074187508,1.01139074187508,0.00661039700571945,0.0198311910171584
"v34_record_training","tenfold","joint_bb","M2","Danio_rerio",3,1.22452584890124,0.40817528296708,0.00800343692092314,0.00800343692092314
"v34_record_training","tenfold","joint_bb","M2","Eleutheronema_tetradactylum",1,0.1405226422231,0.1405226422231,0.000918448641981048,0.00275534592594314
"v34_record_training","tenfold","joint_bb","M2","Epinephelus_bruneus",3,0.16565269886742,0.05521756628914,0.00108269737821843,0.00108269737821843
"v34_record_training","tenfold","joint_bb","M2","Epinephelus_coioides",2,0.063040871035776,0.031520435517888,0.000412031836835138,0.000618047755252706
"v34_record_training","tenfold","joint_bb","M2","Epinephelus_fuscoguttatus",2,0.16187567903646,0.0809378395182301,0.00105801097409451,0.00158701646114177
"v34_record_training","tenfold","joint_bb","M2","Epinephelus_lanceolatus",2,0.158712915362585,0.0793564576812925,0.00103733931609533,0.00155600897414299
"v34_record_training","tenfold","joint_bb","M2","Epinephelus_malabaricus",3,0.218816470053671,0.0729388233512238,0.00143017300688674,0.00143017300688674
"v34_record_training","tenfold","joint_bb","M2","Larimichthys_crocea",2,0.287072523474603,0.143536261737302,0.00187629100310198,0.00281443650465297
"v34_record_training","tenfold","joint_bb","M2","Lateolabrax_japonicus",4,0.282475357565893,0.0706188393914731,0.00184624416709734,0.001384683125323
"v34_record_training","tenfold","joint_bb","M2","Lateolabrax_maculatus",1,0.144004927675631,0.144004927675631,0.000941208677618503,0.00282362603285551
"v34_record_training","tenfold","joint_bb","M2","Lates_calcarifer",4,0.0190576834169414,0.00476442085423534,0.00012456002233295,9.34200167497126e-05
"v34_record_training","tenfold","joint_bb","M2","Lethrinus_nebulosus",2,-0.13114294513826,-0.06557147256913,-0.000857143432276209,-0.00128571514841431
"v34_record_training","tenfold","joint_bb","M2","Lutjanus_erythropterus",1,0.0242596105114699,0.0242596105114699,0.000158559545826601,0.000475678637479802
"v34_record_training","tenfold","joint_bb","M2","Maccullochella_peelii",8,0.718450694869277,0.0898063368586597,0.00469575617561619,0.00176090856585607
"v34_record_training","tenfold","joint_bb","M2","Micropterus_salmoides",3,0.180715088352615,0.060238362784205,0.00118114436831775,0.00118114436831775
"v34_record_training","tenfold","joint_bb","M2","Mugil_cephalus",2,0.0305542515897275,0.0152771257948637,0.000199700990782532,0.000299551486173799
"v34_record_training","tenfold","joint_bb","M2","Oplegnathus_fasciatus",23,0.865085474758319,0.0376124119460139,0.00565415342979294,0.000737498273451252
"v34_record_training","tenfold","joint_bb","M2","Oplegnathus_punctatus",1,0.300769324001416,0.300769324001416,0.00196581257517265,0.00589743772551796
"v34_record_training","tenfold","joint_bb","M2","Oreochromis_niloticus",3,-1.27518374563742,-0.425061248545806,-0.00833453428521187,-0.00833453428521187
"v34_record_training","tenfold","joint_bb","M2","Oxyeleotris_marmorata",2,0.380983684688691,0.190491842344346,0.00249008944240975,0.00373513416361462
"v34_record_training","tenfold","joint_bb","M2","Pagrus_major",9,-0.417852785108168,-0.0464280872342408,-0.00273106395495534,-0.000910354651651781
"v34_record_training","tenfold","joint_bb","M2","Pampus_argenteus",5,0.109690399243106,0.0219380798486213,0.000716930714007231,0.000430158428404338
"v34_record_training","tenfold","joint_bb","M2","Paralichthys_olivaceus",2,0.159457490904036,0.079728745452018,0.0010422058229022,0.00156330873435329
"v34_record_training","tenfold","joint_bb","M2","Platax_orbicularis",1,0.14394185713529,0.14394185713529,0.000940796451864642,0.00282238935559393
"v34_record_training","tenfold","joint_bb","M2","Platichthys_stellatus",1,0.128561207093461,0.128561207093461,0.000840269327408242,0.00252080798222473
"v34_record_training","tenfold","joint_bb","M2","Plectropomus_leopardus",2,0.161893863038336,0.080946931519168,0.00105812982377997,0.00158719473566996
"v34_record_training","tenfold","joint_bb","M2","Poecilia_latipinna",1,0.84896395786955,0.84896395786955,0.00554878403836307,0.0166463521150892
"v34_record_training","tenfold","joint_bb","M2","Poecilia_reticulata",3,0.186858793525169,0.0622862645083897,0.00122129930408607,0.00122129930408607
"v34_record_training","tenfold","joint_bb","M2","Poropanchax_normani",2,-1.53211825007972,-0.766059125039859,-0.0100138447717629,-0.0150207671576443
"v34_record_training","tenfold","joint_bb","M2","Pterapogon_kauderni",3,-1.56164886272954,-0.520549620909846,-0.0102068553119578,-0.0102068553119578
"v34_record_training","tenfold","joint_bb","M2","Pterophyllum_scalare",1,-0.012580036786282,-0.012580036786282,-8.22224626554379e-05,-0.000246667387966314
"v34_record_training","tenfold","joint_bb","M2","Pygocentrus_nattereri",1,-2.76211868418973,-2.76211868418973,-0.0180530632953577,-0.0541591898860731
"v34_record_training","tenfold","joint_bb","M2","Rhabdosargus_sarba",1,-0.0490044446280502,-0.0490044446280502,-0.000320290487765034,-0.000960871463295102
"v34_record_training","tenfold","joint_bb","M2","Sciaenops_ocellatus",1,0.079816083663142,0.079816083663142,0.0005216737494323,0.0015650212482969
"v34_record_training","tenfold","joint_bb","M2","Scophthalmus_maximus",1,-0.0249107728661599,-0.0249107728661599,-0.00016281550892915,-0.00048844652678745
"v34_record_training","tenfold","joint_bb","M2","Seriola_dumerili",2,-0.246538576515441,-0.12326928825772,-0.00161136324519896,-0.00241704486779844
"v34_record_training","tenfold","joint_bb","M2","Siniperca_chuatsi",11,2.40656158006092,0.218778325460084,0.0157291606539929,0.00428977108745262
"v34_record_training","tenfold","joint_bb","M2","Siniperca_scherzeri",4,-0.314018040151783,-0.0785045100379457,-0.00205240549118812,-0.00153930411839109
"v34_record_training","tenfold","joint_bb","M2","Thunnus_orientalis",3,-0.320308424289618,-0.106769474763206,-0.00209351911300404,-0.00209351911300404
"v34_record_training","tenfold","joint_bb","M2","Trichopodus_trichopterus",1,-1.44798119013258,-1.44798119013258,-0.00946392934727174,-0.0283917880418152
"v34_record_training","tenfold","joint_bb","M2","Xiphophorus_hellerii",4,1.03582275139472,0.25895568784868,0.00677008334244914,0.00507756250683686
"v34_record_training","tenfold","joint_bb","M2","Xiphophorus_maculatus",1,1.71920885705194,1.71920885705194,0.0112366591964179,0.0337099775892537
"v34_record_training","tenfold","joint_bb","M3","Acanthopagrus_schlegelii",4,0.66949644445312,0.16737411111328,0.00437579375459555,0.00328184531594667
"v34_record_training","tenfold","joint_bb","M3","Anabas_testudineus",1,-0.347377963764885,-0.347377963764885,-0.00227044420761363,-0.00681133262284089
"v34_record_training","tenfold","joint_bb","M3","Astronotus_ocellatus",2,0.20543546079106,0.10271773039553,0.00134271543000693,0.00201407314501039
"v34_record_training","tenfold","joint_bb","M3","Carassius_auratus",4,3.83347224867326,0.958368062168315,0.025055374174335,0.0187915306307513
"v34_record_training","tenfold","joint_bb","M3","Carassius_carassius",1,1.26456672270111,1.26456672270111,0.0082651419784386,0.0247954259353158
"v34_record_training","tenfold","joint_bb","M3","Channa_argus",1,0.5955229732251,0.5955229732251,0.00389230701454314,0.0116769210436294
"v34_record_training","tenfold","joint_bb","M3","Cirrhinus_molitorella",1,1.27036970550139,1.27036970550139,0.00830306997059731,0.0249092099117919
"v34_record_training","tenfold","joint_bb","M3","Cromileptes_altivelis",6,0.651594576340109,0.108599096056685,0.00425878808065431,0.00212939404032715
"v34_record_training","tenfold","joint_bb","M3","Ctenopharyngodon_idella",1,1.10955489892084,1.10955489892084,0.00725199280340416,0.0217559784102125
"v34_record_training","tenfold","joint_bb","M3","Danio_rerio",3,1.37218486002431,0.457394953341437,0.00896852849689092,0.00896852849689092
"v34_record_training","tenfold","joint_bb","M3","Eleutheronema_tetradactylum",1,-0.0752919613855796,-0.0752919613855796,-0.000492104322781566,-0.0014763129683447
"v34_record_training","tenfold","joint_bb","M3","Epinephelus_bruneus",3,-0.142152988309731,-0.047384329436577,-0.000929104498756412,-0.000929104498756412
"v34_record_training","tenfold","joint_bb","M3","Epinephelus_coioides",2,0.0986792684250359,0.049339634212518,0.000644962538725725,0.000967443808088588
"v34_record_training","tenfold","joint_bb","M3","Epinephelus_fuscoguttatus",2,0.19342634262476,0.0967131713123801,0.00126422446159974,0.00189633669239961
"v34_record_training","tenfold","joint_bb","M3","Epinephelus_lanceolatus",2,-0.0153206620632139,-0.00766033103160696,-0.000100135046164797,-0.000150202569247195
"v34_record_training","tenfold","joint_bb","M3","Epinephelus_malabaricus",3,0.517027633198505,0.172342544399502,0.00337926557646082,0.00337926557646082
"v34_record_training","tenfold","joint_bb","M3","Larimichthys_crocea",2,0.438909536059045,0.219454768029522,0.00286868977816369,0.00430303466724553
"v34_record_training","tenfold","joint_bb","M3","Lateolabrax_japonicus",4,0.0931817503032035,0.0232954375758009,0.000609031047733356,0.000456773285800017
"v34_record_training","tenfold","joint_bb","M3","Lateolabrax_maculatus",1,0.12860557795151,0.12860557795151,0.000840559333016406,0.00252167799904922
"v34_record_training","tenfold","joint_bb","M3","Lates_calcarifer",4,0.00153541260012202,0.000383853150030505,1.00353764713858e-05,7.52653235353932e-06
"v34_record_training","tenfold","joint_bb","M3","Lethrinus_nebulosus",2,-0.11658952923096,-0.05829476461548,-0.00076202306686902,-0.00114303460030353
"v34_record_training","tenfold","joint_bb","M3","Lutjanus_erythropterus",1,-0.486703827392835,-0.486703827392835,-0.00318107076727343,-0.0095432123018203
"v34_record_training","tenfold","joint_bb","M3","Maccullochella_peelii",8,0.70970359956673,0.0887129499458413,0.0046385856180832,0.0017394696067812
"v34_record_training","tenfold","joint_bb","M3","Micropterus_salmoides",3,-0.326520953194617,-0.108840317731539,-0.002134123877089,-0.002134123877089
"v34_record_training","tenfold","joint_bb","M3","Mugil_cephalus",2,0.0627912584028227,0.0313956292014114,0.000410400381717796,0.000615600572576694
"v34_record_training","tenfold","joint_bb","M3","Oplegnathus_fasciatus",23,3.78011650593881,0.164352891562557,0.0247066438296654,0.00322260571691288
"v34_record_training","tenfold","joint_bb","M3","Oplegnathus_punctatus",1,0.588106273416609,0.588106273416609,0.00384383185239614,0.0115314955571884
"v34_record_training","tenfold","joint_bb","M3","Oreochromis_niloticus",3,-0.913490567675697,-0.304496855891899,-0.00597052658611567,-0.00597052658611567
"v34_record_training","tenfold","joint_bb","M3","Oxyeleotris_marmorata",2,-0.46256553773581,-0.231282768867905,-0.00302330416820791,-0.00453495625231186
"v34_record_training","tenfold","joint_bb","M3","Pagrus_major",9,-0.916367667330235,-0.101818629703359,-0.00598933115902114,-0.00199644371967371
"v34_record_training","tenfold","joint_bb","M3","Pampus_argenteus",5,0.0912278188099618,0.0182455637619924,0.000596260253659881,0.000357756152195929
"v34_record_training","tenfold","joint_bb","M3","Paralichthys_olivaceus",2,-0.322143303422205,-0.161071651711103,-0.00210551178707324,-0.00315826768060985
"v34_record_training","tenfold","joint_bb","M3","Platax_orbicularis",1,-0.17670402090226,-0.17670402090226,-0.00115492824119124,-0.00346478472357372
"v34_record_training","tenfold","joint_bb","M3","Platichthys_stellatus",1,0.141731910103075,0.141731910103075,0.000926352353614869,0.00277905706084461
"v34_record_training","tenfold","joint_bb","M3","Plectropomus_leopardus",2,0.233888723948015,0.116944361974008,0.00152868447024846,0.0022930267053727
"v34_record_training","tenfold","joint_bb","M3","Poecilia_latipinna",1,1.08247835615793,1.08247835615793,0.00707502193567274,0.0212250658070182
"v34_record_training","tenfold","joint_bb","M3","Poecilia_reticulata",3,0.05162944560576,0.01720981520192,0.000337447356900392,0.000337447356900392
"v34_record_training","tenfold","joint_bb","M3","Poropanchax_normani",2,-1.72648701589847,-0.863243507949234,-0.0112842288620815,-0.0169263432931222
"v34_record_training","tenfold","joint_bb","M3","Pterapogon_kauderni",3,-0.230596220175899,-0.0768654067252997,-0.00150716483775097,-0.00150716483775097
"v34_record_training","tenfold","joint_bb","M3","Pterophyllum_scalare",1,0.069721288859491,0.069721288859491,0.000455694698428046,0.00136708409528414
"v34_record_training","tenfold","joint_bb","M3","Pygocentrus_nattereri",1,-1.52942581526741,-1.52942581526741,-0.00999624715861052,-0.0299887414758315
"v34_record_training","tenfold","joint_bb","M3","Rhabdosargus_sarba",1,-0.18773994540425,-0.18773994540425,-0.00122705846669445,-0.00368117540008334
"v34_record_training","tenfold","joint_bb","M3","Sciaenops_ocellatus",1,0.104432164065721,0.104432164065721,0.000682563163828242,0.00204768949148472
"v34_record_training","tenfold","joint_bb","M3","Scophthalmus_maximus",1,0.0465864789897801,0.0465864789897801,0.000304486790782876,0.000913460372348629
"v34_record_training","tenfold","joint_bb","M3","Seriola_dumerili",2,-0.692300853411308,-0.346150426705654,-0.00452484217915888,-0.00678726326873831
"v34_record_training","tenfold","joint_bb","M3","Siniperca_chuatsi",11,1.37904650977384,0.125367864524894,0.00901337588087475,0.00245819342205675
"v34_record_training","tenfold","joint_bb","M3","Siniperca_scherzeri",4,-0.665911627202948,-0.166477906800737,-0.00435236357648986,-0.00326427268236739
"v34_record_training","tenfold","joint_bb","M3","Thunnus_orientalis",3,-0.120732269252917,-0.0402440897509724,-0.000789099799038674,-0.000789099799038674
"v34_record_training","tenfold","joint_bb","M3","Trichopodus_trichopterus",1,-0.992054529048822,-0.992054529048822,-0.00648401652973086,-0.0194520495891926
"v34_record_training","tenfold","joint_bb","M3","Xiphophorus_hellerii",4,1.13410780176369,0.283526950440922,0.00741246929257314,0.00555935196942985
"v34_record_training","tenfold","joint_bb","M3","Xiphophorus_maculatus",1,1.6658319276504,1.6658319276504,0.0108877903768,0.0326633711304001
