"Scope","Design","Fold","Route","Model","EvalWeighting","Family","ModelA","ModelB","Difference","SE_approx","CI95_lower","CI95_upper","Z_approx","P_approx","IntervalStatus","UncertaintyScope","RecordsUsed","SpeciesUsed","BootstrapReplicates","P_BH"
"fold","tenfold",9,"joint_bb","M1","record_equal","training_method","species_equal","record_equal",-0.220597373570867,0.0670801934564721,-0.381629777426644,-0.125641260972308,-3.28856197640533,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","M1","record_equal","training_method","species_equal","record_equal",0.0131953045513305,0.0308884846945147,-0.0433566124191985,0.071262237777387,0.427191708555189,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",1,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",0.0881928830365941,0.0661377562040994,-0.0451891177728826,0.207829497256015,1.33347255937188,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",0.0213980743294936,0.0467392034466256,-0.0440191540967797,0.139409704518196,0.457818549559352,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",-0.069144389025709,0.0959636394369279,-0.301575859857965,0.0600707959106852,-0.720526956161914,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",0.00721407093434464,0.0131622301758774,-0.00708679736393343,0.0417133261840235,0.548088799386441,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",-0.0458954321053099,0.0425865726736932,-0.138564413256312,0.0198573168488842,-1.07769724642952,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",-0.0850027504955975,0.0296700080616539,-0.177572348457186,-0.050418904945954,-2.86493857092869,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",0.0727320010003742,0.0195821570917813,0.0174627522840647,0.0925101864215039,3.71419760649862,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",0.239923782574933,0.114792708387716,0.0240723755383072,0.458401054197709,2.09006117152131,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",-0.202622804867709,0.102472102104668,-0.441183054540395,-0.0418910970555715,-1.9773460357117,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","M2","record_equal","training_method","species_equal","record_equal",0.0173658003621277,0.0251837214755776,-0.0313726864697667,0.0699987796046747,0.689564502171315,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",1,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",-0.0297757489417408,0.04579971302245,-0.125631586727872,0.0487784785401006,-0.650129596382959,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,6,2000,
"fold","tenfold",2,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",-0.0415643819727374,0.0777706673767672,-0.247439127824392,0.0368465454310003,-0.534448055735139,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",3,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",-0.012592830963662,0.0982539992337108,-0.25394453916437,0.121200909401056,-0.128166090559919,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","tenfold",4,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",0.0314310600808806,0.027821408902016,-0.0380611882435104,0.0557719835326368,1.12974365142964,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",34,5,2000,
"fold","tenfold",5,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",-0.0627133263988608,0.0666317094299633,-0.211358051641255,0.0349786273492698,-0.941193418799782,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,5,2000,
"fold","tenfold",6,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",-0.0321571756308258,0.0261806345017352,-0.106175797681606,-0.000836168585867598,-1.22828098870921,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",7,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",0.00196819617484231,0.0371940922055429,-0.039980419159859,0.0770727882254509,0.0529169031459517,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",8,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",0.270670071019992,0.119372383896804,0.0365474531549069,0.493370641255038,2.26744295610266,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",14,5,2000,
"fold","tenfold",9,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",-0.307223737433377,0.0993116469776489,-0.521274208799527,-0.118323563377889,-3.09353179393472,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,5,2000,
"fold","tenfold",10,"joint_bb","M3","record_equal","training_method","species_equal","record_equal",-0.0419967753033213,0.0996617544870697,-0.29679135661554,0.111720247486694,-0.421393096273155,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,5,2000,
"fold","fivefold",1,"binary","Null","species_equal","training_method","species_equal","record_equal",0.00320293063892971,0.0445435934171311,-0.0743127546959812,0.0962217530408228,0.0719055287914398,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",2,"binary","Null","species_equal","training_method","species_equal","record_equal",0.108766269729373,0.0626835004734867,-0.00995384746413954,0.227486386922885,1.73516585557275,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",3,"binary","Null","species_equal","training_method","species_equal","record_equal",0.000390347387819594,0.0524797795337877,-0.0930797404709096,0.114631565881822,0.00743805311850213,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",4,"binary","Null","species_equal","training_method","species_equal","record_equal",-0.00163693858571882,0.00169675405701271,-0.00437004238619064,0.00231087801496269,-0.964747117564464,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",5,"binary","Null","species_equal","training_method","species_equal","record_equal",-0.0077875160217681,0.0529671283127772,-0.0960200576003485,0.108679438861958,-0.147025452763493,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",1,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.0136401302237976,0.0213960320213873,-0.0566882417750056,0.0258918579298379,-0.637507469149562,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",2,"binary","M1","species_equal","training_method","species_equal","record_equal",0.0609550398124333,0.0419006268842854,-0.021910137249011,0.142912019175434,1.45475245467733,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",3,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.0163540596122177,0.0155792321882668,-0.0452475989532791,0.0155624024670059,-1.04973463483871,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",4,"binary","M1","species_equal","training_method","species_equal","record_equal",0.00542468529033692,0.00890131079884969,-0.0100350150052742,0.024313237959368,0.609425444512952,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",5,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.016074928664886,0.0343977081712989,-0.0810867375728518,0.0527987351201127,-0.467325572530404,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",1,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.00435564286950379,0.0159966300959956,-0.0334630374060145,0.0289855253683856,-0.27228502774432,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",2,"binary","M2","species_equal","training_method","species_equal","record_equal",0.0818401316149383,0.0405317366286014,0.00380738398938688,0.162148052706704,2.01916173404688,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",3,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.0159651305950669,0.0149357483783808,-0.0453772461952503,0.0134358861804155,-1.0689206988902,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",4,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.00175383358722545,0.00610865298869542,-0.0142918004243944,0.00844731432220752,-0.287106435816713,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",5,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.0196861059585651,0.0329645247704932,-0.0833277437027736,0.0454726474445819,-0.597190649512601,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",1,"binary","M3","species_equal","training_method","species_equal","record_equal",0.00307645347223576,0.01305739267796,-0.0224392242805706,0.027368218994911,0.235610090629242,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",20,10,2000,
"fold","fivefold",2,"binary","M3","species_equal","training_method","species_equal","record_equal",0.0866996562286655,0.0307591074066156,0.0270319852141613,0.148968990940162,2.81866619478101,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",24,10,2000,
"fold","fivefold",3,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.00198983295172494,0.0194300064772973,-0.0356993437570054,0.0390960386521207,-0.10241030820293,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",26,10,2000,
"fold","fivefold",4,"binary","M3","species_equal","training_method","species_equal","record_equal",0.00573645788997196,0.00689723618217514,-0.00835033551975034,0.0193276698467157,0.831703850420109,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",60,10,2000,
"fold","fivefold",5,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.0180488456532856,0.0232239683358794,-0.0613141534556569,0.0275241390940137,-0.777164582394017,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",22,10,2000,
"fold","fivefold",1,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.00390681596512284,0.0457417161108202,-0.0920948761038804,0.0827920820467022,-0.0854103496173525,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",2,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",-0.0607992285316636,0.0413102976067163,-0.140039929330494,0.0155125440473717,-1.4717693179189,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",3,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0.116205934352898,0.0662835178568644,-0.00102947006098559,0.260552449682283,1.75316486074017,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",4,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0.0195927292577304,0.0679145713040592,-0.107410538157862,0.153941108712209,0.288490803689419,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",5,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0.0306950422704199,0.0692577644257462,-0.0919347526583906,0.176057566020485,0.443200015549581,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",1,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.0279418980746967,0.022520016126656,-0.0707049531479619,0.01576331451669,-1.24075835103968,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",2,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.230058406979341,0.204127658362633,-0.673671701048483,0.0204447148323761,-1.12703201920164,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",3,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.15232428493644,0.128251731103799,-0.411061520754343,0.0899490427866786,-1.18769769129399,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",4,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.00161679095694041,0.0662639009180208,-0.121996388951161,0.136659421757302,-0.0243992722212452,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",5,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",-0.0527555070254981,0.0463930512718016,-0.156672912031776,0.0246364266451156,-1.13714242929229,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",1,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.00115762389870562,0.0106491871188976,-0.0226097112775772,0.0198195604247507,-0.10870537683119,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",2,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.114517355752599,0.108876308061376,-0.35275223369299,0.0212766198191748,-1.05181152623254,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",3,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.0318569720061425,0.0684418794266433,-0.182115911971641,0.0867220757201542,-0.46546021636193,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",4,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.00573352795712232,0.0617568981064546,-0.119081381869253,0.11946703147472,-0.0928402839669674,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",5,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",-0.0355851162853984,0.0414284426366938,-0.129162006471315,0.0304776681170579,-0.85895375304019,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","fivefold",1,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0480329551539988,0.0640809947910645,-0.182599671176225,0.0648830264842039,-0.749566315420193,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",17,11,2000,
"fold","fivefold",2,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0222283901801249,0.0597902904088785,-0.155331597152014,0.0689536861048776,-0.371772574244331,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",45,10,2000,
"fold","fivefold",3,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0359855345459404,0.0787211249614261,-0.200339425533478,0.095029326369828,-0.457126782214731,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",23,10,2000,
"fold","fivefold",4,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",-0.0366198577882076,0.0611163544482992,-0.14096018317264,0.0967025770738862,-0.599182626627146,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",40,10,2000,
"fold","fivefold",5,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0.00609784055337374,0.0374756877724773,-0.0779016683039604,0.0697317785320742,0.16271457352284,,"CONDITIONAL_OOF_APPROXIMATION","fixed_OOF_predictions_species_bootstrap_no_refitting",28,10,2000,
"fold","tenfold",1,"binary","Null","species_equal","training_method","species_equal","record_equal",-0.0291541547206007,0.0618040552740041,-0.0982697872023358,0.109077110242869,-0.471719122496862,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","Null","species_equal","training_method","species_equal","record_equal",0.000430216721215467,0.0790773720830121,-0.120545639060321,0.181894000393521,0.00544045293720489,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",3,"binary","Null","species_equal","training_method","species_equal","record_equal",0.0545291028077149,0.0594052620271825,-0.0621690081812669,0.171227213796697,0.917917048876304,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",4,"binary","Null","species_equal","training_method","species_equal","record_equal",-0.0703734023672608,0.0175910981261291,-0.0903315160965235,-0.0304571749087354,-4.00051218307577,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",5,"binary","Null","species_equal","training_method","species_equal","record_equal",-0.103528168131665,0.00732296241127697,-0.111836490647489,-0.0869115231000182,-14.1374709191785,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",6,"binary","Null","species_equal","training_method","species_equal","record_equal",0.0586563416382817,0.0371015276502802,-0.0102496365533335,0.127562319829897,1.58096836850433,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",7,"binary","Null","species_equal","training_method","species_equal","record_equal",-0.0286309168960219,0.0597930685089749,-0.0956610677282969,0.105429384768528,-0.478833376676837,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",8,"binary","Null","species_equal","training_method","species_equal","record_equal",0.010169039543274,0.0612114815737149,-0.0828285564062774,0.140365673872646,0.166129609704477,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",9,"binary","Null","species_equal","training_method","species_equal","record_equal",0.0371438626386421,0.0682578005275877,-0.0881356505620057,0.183303294706065,0.544170224524445,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",10,"binary","Null","species_equal","training_method","species_equal","record_equal",0.121096444588229,0.0742839834125689,-0.0147019882619603,0.256894877438418,1.63018242998179,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",1,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.0287773553442127,0.0251455599743878,-0.0807906631551908,0.0146440690853236,-1.14443088058186,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.00364180169365772,0.0874277671231757,-0.174635182036533,0.176045624752777,-0.0416549777432477,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",3,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.0101854463404063,0.0103987677968287,-0.0325461951693512,0.00840237542094159,-0.979485890964172,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",4,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.0218143148544379,0.0129485790490444,-0.0447642493690146,0.00658144218869334,-1.68468793153391,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",5,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.0580998183316983,0.0112547050926898,-0.0840046207430444,-0.0375990927064827,-5.16226927788944,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",6,"binary","M1","species_equal","training_method","species_equal","record_equal",0.0123712176047484,0.0572877054842384,-0.0743539078579567,0.141363408668063,0.215948910855787,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",7,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.016719446039906,0.0127074261990246,-0.0398250457616358,0.00638615368182365,-1.31572245850929,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",8,"binary","M1","species_equal","training_method","species_equal","record_equal",0.0171240901274651,0.0122417190128293,-0.000391663250429305,0.0453076730717837,1.39883051632855,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",9,"binary","M1","species_equal","training_method","species_equal","record_equal",0.0345073353298442,0.0331971217099051,-0.0186978300514253,0.101032806361349,1.0394676873311,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",10,"binary","M1","species_equal","training_method","species_equal","record_equal",-0.0318850761488034,0.0453756232743341,-0.121642919356804,0.0589098485703331,-0.702691750502932,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",1,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.0159996993638787,0.021576726339765,-0.0534678115890247,0.0286468260068772,-0.74152580479236,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.0136978628005946,0.0828866109529517,-0.180970747974743,0.155521220394197,-0.165260259082976,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",3,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.00648836420936077,0.00986591218090454,-0.0284485993782968,0.00927258231657299,-0.657654770323112,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",4,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.0213462323541926,0.0113275957602469,-0.0411974660956296,0.00336419227836192,-1.8844451025614,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",5,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.0457336842123868,0.00877971594287765,-0.0564307006423925,-0.0256118356255441,-5.20901638617218,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",6,"binary","M2","species_equal","training_method","species_equal","record_equal",0.010548568831604,0.00792301463433815,-0.00410869031495853,0.0252058279781664,1.33138323207012,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",7,"binary","M2","species_equal","training_method","species_equal","record_equal",-0.0142653747914124,0.0153240697878648,-0.0415338001054156,0.014198877767747,-0.930912935590341,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",8,"binary","M2","species_equal","training_method","species_equal","record_equal",0.0122655389809763,0.00792418616323193,0.000556318266499734,0.0297764372342821,1.54786103308479,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",9,"binary","M2","species_equal","training_method","species_equal","record_equal",0.0388385759961413,0.0329656581857069,-0.0144259317160862,0.11205639915105,1.17815260284961,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",10,"binary","M2","species_equal","training_method","species_equal","record_equal",0.00189078437621433,0.051085199416094,-0.0992461926060384,0.103088341009103,0.0370123714466435,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",1,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.00479711553581514,0.0415046724105872,-0.0638166830062318,0.0854525009492072,-0.115580132481457,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",2,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.00802930152094664,0.0488705984584761,-0.0963434574101653,0.0977273982654581,-0.164297180190435,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,5,2000,
"fold","tenfold",3,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.0164523030941629,0.0183565971750287,-0.0581793516452482,0.0135098299579126,-0.896261051941793,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
"fold","tenfold",4,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.0153698416006305,0.0142385688159464,-0.0412351483223556,0.0103928758859542,-1.0794512987441,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",21,5,2000,
"fold","tenfold",5,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.0388826588621354,0.00702290540588458,-0.0541252497161795,-0.0239914127274999,-5.53654885192603,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",16,5,2000,
"fold","tenfold",6,"binary","M3","species_equal","training_method","species_equal","record_equal",0.0603362423630576,0.044863784324097,-0.0251503737700859,0.146701424177532,1.34487634674746,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",31,5,2000,
"fold","tenfold",7,"binary","M3","species_equal","training_method","species_equal","record_equal",0.0136430239749592,0.0239353211500721,-0.031233754986199,0.0629838036487136,0.569995442694031,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,5,2000,
"fold","tenfold",8,"binary","M3","species_equal","training_method","species_equal","record_equal",0.00661692889689536,0.0152506084469563,-0.0249978201987721,0.0375353632984845,0.433879665844804,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",19,5,2000,
"fold","tenfold",9,"binary","M3","species_equal","training_method","species_equal","record_equal",0.0340306285355258,0.0267986605553207,-0.0250723875168895,0.0794453780800399,1.26986303906033,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,5,2000,
"fold","tenfold",10,"binary","M3","species_equal","training_method","species_equal","record_equal",-0.00564154642603469,0.0398624004493656,-0.0549168866501451,0.0846852524279724,-0.141525506804357,,"LIMITED_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,5,2000,
