"Design","Fold","Route","Model","TrainWeighting","EvalWeighting","RecordsUsed","SpeciesUsed","LogScoreRecordsUsed","LogScoreSpeciesUsed","PointSpeciesUsed","PISpeciesUsed","WeightSum","ELPD","MeanLogScore","AUC","Brier","MAE","RMSE","Bias","PointRecords","PICoverage","MeanPIWidth","PIRecords","Aggregation"
"tenfold",9,"joint_bb","M1","record_equal","species_equal",8,5,8,5,5,5,8,-4.99756592471742,-0.624695740589678,,,0.325665122753419,0.356229046638933,-0.154752470606438,8,1,0.916913609680935,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M1","record_equal","record_equal",7,5,7,5,4,4,7,-3.58563396994359,-0.512233424277655,,,0.139838776363932,0.163286570067811,-0.00528697075392502,6,1,0.783201750935081,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M1","record_equal","species_equal",7,5,7,5,4,4,7,-2.85283789317744,-0.40754827045392,,,0.148476727766434,0.170936543969977,0.0396324174280409,6,1,0.751828781813735,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M1","species_equal","record_equal",15,6,15,6,6,6,15,-21.3937785480924,-1.42625190320616,,,0.374377040314765,0.411743091644444,0.251136061043545,15,1,0.908769820431468,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M1","species_equal","species_equal",15,6,15,6,6,6,15,-18.8799748102794,-1.25866498735196,,,0.383679647739576,0.439784369680519,0.280978831680226,15,1,0.887395443550396,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M1","species_equal","record_equal",21,5,21,5,5,5,21,-23.1297655077439,-1.10141740513066,,,0.253013183422231,0.280262811893003,-0.0698203786273411,18,0.944444444444444,0.916984308280265,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M1","species_equal","species_equal",21,5,21,5,5,5,21,-20.7060847576808,-0.986004036080037,,,0.314867337319657,0.35194107452232,0.11131005818962,18,0.8,0.857631782601623,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M1","species_equal","record_equal",7,5,7,5,5,5,7,-16.9629448292431,-2.42327783274901,,,0.469505644046402,0.512314664557287,0.254510643022959,7,1,0.946141268546924,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M1","species_equal","species_equal",7,5,7,5,5,5,7,-16.7193030187252,-2.38847185981788,,,0.481734270592569,0.515461610241276,0.205312509373208,7,1,0.961236078595804,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M1","species_equal","record_equal",34,5,34,5,4,4,34,-36.1305711647146,-1.06266385778572,,,0.300294812003811,0.333566193191608,-0.13162039767722,31,1,0.935873614320831,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M1","species_equal","species_equal",34,5,34,5,4,4,34,-60.276182504319,-1.77282889718585,,,0.344880043501164,0.388820368264795,-0.0208567177321644,31,1,0.860728887769352,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M1","species_equal","record_equal",13,5,13,5,5,5,13,-8.45281216781321,-0.650216320601016,,,0.292027608566311,0.338420573632706,-0.110700949670493,13,1,0.883332328002802,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M1","species_equal","species_equal",13,5,13,5,5,5,13,-10.5913172368813,-0.814716710529331,,,0.317176502337401,0.350909753317953,-0.0683495827075373,13,1,0.919586062286394,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M1","species_equal","record_equal",19,5,19,5,5,5,19,-23.2927949060547,-1.22593657400288,,,0.242360501878003,0.246810910246661,-0.208805260417656,19,1,0.9513631961292,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M1","species_equal","species_equal",19,5,19,5,5,5,19,-41.1772293943053,-2.16722259970028,,,0.237329281933857,0.249424589838506,-0.205451802546527,19,1,0.877834511151089,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M1","species_equal","record_equal",15,5,15,5,4,4,15,-34.9652877249953,-2.33101918166635,,,0.176816877472607,0.212006437099342,-0.0469199404178044,14,1,0.944485045591104,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M1","species_equal","species_equal",15,5,15,5,4,4,15,-25.9062838345694,-1.7270855889713,,,0.117916061109312,0.161634570203392,-0.0320290918293216,14,1,0.892815666976764,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M1","species_equal","record_equal",14,5,14,5,5,5,14,-18.0902797764546,-1.29216284117533,,,0.457729949711119,0.509419840677535,0.319782281716708,14,1,0.921492179163882,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M1","species_equal","species_equal",14,5,14,5,5,5,14,-16.398802721135,-1.17134305150964,,,0.425616447196675,0.478532617733026,0.302427732562152,14,1,0.879055971276774,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M1","species_equal","record_equal",8,5,8,5,5,5,8,-7.18803997535826,-0.898504996919783,,,0.362917825970833,0.391721840471915,-0.253696088191393,8,1,0.950433155931841,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M1","species_equal","species_equal",8,5,8,5,5,5,8,-7.08986255330771,-0.886232819163464,,,0.358171350175675,0.386645998240029,-0.183416569728571,8,1,0.920693049490946,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M1","species_equal","record_equal",7,5,7,5,4,4,7,-3.49326683808427,-0.499038119726325,,,0.135572827388141,0.162985477955315,-0.0261731655202758,6,1,0.801304014958144,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M1","species_equal","species_equal",7,5,7,5,4,4,7,-2.72594410383626,-0.389420586262323,,,0.137922742855107,0.16538686637983,0.0166132481737946,6,1,0.774684763141504,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M2","record_equal","record_equal",15,6,15,6,6,6,15,-21.5535363794513,-1.43690242529675,,,0.377629445537733,0.419241442803424,0.276379022899835,15,1,0.900952388733844,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M2","record_equal","species_equal",15,6,15,6,6,6,15,-18.9464227294066,-1.26309484862711,,,0.386561311113292,0.444263672808025,0.302185958915044,15,1,0.881509148610124,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M2","record_equal","record_equal",21,5,21,5,5,5,21,-23.459277449548,-1.11710844997848,,,0.246811035531684,0.270719918888139,-0.0680901158799394,18,0.944444444444444,0.912737343500362,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M2","record_equal","species_equal",21,5,21,5,5,5,21,-20.2029855686118,-0.962046931838658,,,0.296969059629926,0.330278725754195,0.100541848135912,18,0.8,0.846873534223443,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M2","record_equal","record_equal",7,5,7,5,5,5,7,-14.5771356391636,-2.08244794845195,,,0.448502547564606,0.493165428640038,0.272785659841694,7,1,0.938365269033574,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M2","record_equal","species_equal",7,5,7,5,5,5,7,-13.3018295850696,-1.90026136929566,,,0.448911516254758,0.483090647175659,0.223586742534003,7,1,0.953849436054001,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M2","record_equal","record_equal",34,5,34,5,4,4,34,-35.5384962871836,-1.04524989079952,,,0.28973784367065,0.3278291254591,-0.116509966082163,31,1,0.933257697113047,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M2","record_equal","species_equal",34,5,34,5,4,4,34,-59.4984175518731,-1.74995345740803,,,0.332726871972042,0.385861666876735,-0.00127382708370479,31,1,0.850509478503044,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M2","record_equal","record_equal",13,5,13,5,5,5,13,-7.61411920178711,-0.585701477060547,,,0.267342153473776,0.312204287313434,-0.0734716719939792,13,1,0.883242030688584,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M2","record_equal","species_equal",13,5,13,5,5,5,13,-9.62654438717662,-0.740503414398201,,,0.290917709184427,0.32805833577646,-0.031413577133448,13,1,0.921936158287847,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M2","record_equal","record_equal",19,5,19,5,5,5,19,-21.4401719775744,-1.12843010408286,,,0.205146063054178,0.211549773061645,-0.166838940624528,19,1,0.942252552640928,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M2","record_equal","species_equal",19,5,19,5,5,5,19,-38.5855310830004,-2.03081742542107,,,0.2013299263616,0.213193369846151,-0.164938160053433,19,1,0.85254553696823,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M2","record_equal","record_equal",15,5,15,5,4,4,15,-35.6407078965097,-2.37604719310065,,,0.164231198007419,0.205717243954189,0.0056066482443154,14,1,0.933165955832186,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M2","record_equal","species_equal",15,5,15,5,4,4,15,-26.1394391193392,-1.74262927462261,,,0.112377977762935,0.153194345982361,0.00288068974059361,14,1,0.881725690761124,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M2","record_equal","record_equal",14,5,14,5,5,5,14,-21.0540697914616,-1.50386212796155,,,0.482590375842162,0.551257985132747,0.376282577448442,14,0.857142857142857,0.901541459552438,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M2","record_equal","species_equal",14,5,14,5,5,5,14,-19.9350395295063,-1.42393139496474,,,0.452417962274819,0.5210705198532,0.359398638680315,14,0.75,0.849574468298593,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M2","record_equal","record_equal",8,5,8,5,5,5,8,-5.14519934694265,-0.643149918367831,,,0.314646956750022,0.345061226511487,-0.22455202525259,8,1,0.945121805658636,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M2","record_equal","species_equal",8,5,8,5,5,5,8,-4.56435998340923,-0.570544997926153,,,0.308118561694658,0.337968505444209,-0.163966671298767,8,1,0.912194889053817,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M2","record_equal","record_equal",7,5,7,5,4,4,7,-3.1801991888901,-0.454314169841442,,,0.142483630904377,0.166540335027897,-0.0232690401889771,6,1,0.790609520920119,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M2","record_equal","species_equal",7,5,7,5,4,4,7,-2.31376742633898,-0.330538203762712,,,0.147287278583227,0.169275468849397,0.0229727752632114,6,1,0.759732420772013,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M2","species_equal","record_equal",15,6,15,6,6,6,15,-20.2306431339024,-1.34870954226016,,,0.329282077842012,0.367986854906429,0.208751321368159,15,1,0.908773757221167,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M2","species_equal","species_equal",15,6,15,6,6,6,15,-18.0832808930844,-1.20555205953896,,,0.354937777892665,0.41253789503042,0.254495480831121,15,1,0.888686991429185,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M2","species_equal","record_equal",21,5,21,5,5,5,21,-23.0099178886286,-1.09571037564898,,,0.247714753468471,0.271188570378415,-0.0881385690497685,18,0.944444444444444,0.916148269053581,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M2","species_equal","species_equal",21,5,21,5,5,5,21,-19.3647183002181,-0.922129442867531,,,0.284794027296579,0.312062417858931,0.072938398896784,18,0.8,0.857577272439889,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M2","species_equal","record_equal",7,5,7,5,5,5,7,-15.0611463623436,-2.15159233747766,,,0.437147279817507,0.483393308694619,0.244813698856923,7,1,0.943603003943138,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M2","species_equal","species_equal",7,5,7,5,5,5,7,-13.9752760032805,-1.99646800046864,,,0.435545358389683,0.473844916914968,0.193377123885531,7,1,0.958070360771248,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M2","species_equal","record_equal",34,5,34,5,4,4,34,-35.2932178754159,-1.03803581986517,,,0.291748887145227,0.326900361555333,-0.123443623751166,31,1,0.930013772820903,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M2","species_equal","species_equal",34,5,34,5,4,4,34,-58.7570223998416,-1.7281477176424,,,0.329240200857311,0.379576695140809,-0.00665087192202873,31,1,0.84429042514333,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M2","species_equal","record_equal",13,5,13,5,5,5,13,-8.21075981915614,-0.631596909165857,,,0.282983308272382,0.329032195784375,-0.101849334202887,13,1,0.880280559432681,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M2","species_equal","species_equal",13,5,13,5,5,5,13,-10.4230058983931,-0.801769684491777,,,0.309169820250806,0.343882484018218,-0.0564713469337388,13,1,0.916079743283443,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M2","species_equal","record_equal",19,5,19,5,5,5,19,-23.0552242369907,-1.21343285457846,,,0.236069780960513,0.24037479320261,-0.201975868984669,19,1,0.947551523282723,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M2","species_equal","species_equal",19,5,19,5,5,5,19,-40.6136460815861,-2.13756032008348,,,0.231951087696808,0.242413582114724,-0.199561871319757,19,1,0.866695681368835,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M2","species_equal","record_equal",15,5,15,5,4,4,15,-34.5497278815041,-2.30331519210027,,,0.172194802987242,0.209451401457881,-0.0336340107653462,14,1,0.939181414594561,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M2","species_equal","species_equal",15,5,15,5,4,4,15,-25.4579823139318,-1.69719882092879,,,0.113551242667995,0.159140991226545,-0.0297581389294289,14,1,0.888332877476008,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M2","species_equal","record_equal",14,5,14,5,5,5,14,-17.6951368354126,-1.26393834538661,,,0.446194417406023,0.496034902587662,0.307744174938891,14,1,0.91892010115693,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M2","species_equal","species_equal",14,5,14,5,5,5,14,-15.9234927333604,-1.13739233809717,,,0.413504138276324,0.46465178894892,0.289822900658535,14,1,0.875964889103891,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M2","species_equal","record_equal",8,5,8,5,5,5,8,-6.76618178588432,-0.84577272323554,,,0.332487000321886,0.366186671896856,-0.257096273106581,8,1,0.945176963857231,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M2","species_equal","species_equal",8,5,8,5,5,5,8,-6.59684886875979,-0.824606108594974,,,0.322017242017742,0.353289007766022,-0.201392078473254,8,1,0.91228314217157,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M2","species_equal","record_equal",7,5,7,5,4,4,7,-3.0586385863552,-0.436948369479314,,,0.138350834179804,0.16691188795902,-0.0388477296621616,6,1,0.800681253936985,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M2","species_equal","species_equal",7,5,7,5,4,4,7,-2.16503427432657,-0.309290610618081,,,0.138226610309215,0.165679299223944,0.00532768742774047,6,1,0.773771770263141,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M3","record_equal","record_equal",15,6,15,6,6,6,15,-20.669576954604,-1.3779717969736,,,0.332946861217964,0.374434644074541,0.217336636233005,15,1,0.911334316964694,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M3","record_equal","species_equal",15,6,15,6,6,6,15,-18.6211676099014,-1.24141117399342,,,0.357314780376813,0.4198746564986,0.26097292622268,15,1,0.896683859306985,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M3","record_equal","record_equal",21,5,21,5,5,5,21,-23.7721214427583,-1.13200578298849,,,0.249881340340041,0.275173303652103,-0.0920255150757524,18,0.944444444444444,0.921661301443153,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M3","record_equal","species_equal",21,5,21,5,5,5,21,-20.3329636380947,-0.968236363718796,,,0.290296821881265,0.319287098749973,0.0720107941480579,18,0.8,0.860002165281172,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M3","record_equal","record_equal",7,5,7,5,5,5,7,-14.1591369895741,-2.02273385565345,,,0.431306719915214,0.478489293503824,0.212095961460862,7,1,0.980748683813473,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M3","record_equal","species_equal",7,5,7,5,5,5,7,-12.1363344110823,-1.73376205872604,,,0.426793188804869,0.464278185207299,0.181558928443334,7,1,0.984025452055608,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M3","record_equal","record_equal",34,5,34,5,4,4,34,-31.8727489131889,-0.93743379156438,,,0.244092116596497,0.28532621835374,-0.0807150541074436,31,1,0.927249680169444,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M3","record_equal","species_equal",34,5,34,5,4,4,34,-56.9420923951311,-1.67476742338621,,,0.306871723596118,0.355971567019389,-0.000445190468498403,31,1,0.845087021803974,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M3","record_equal","record_equal",13,5,13,5,5,5,13,-6.49670263968086,-0.499746356898528,,,0.229909042035997,0.263956343140117,-0.0359823333470679,13,1,0.882269502788975,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M3","record_equal","species_equal",13,5,13,5,5,5,13,-8.80568153036254,-0.677360117720196,,,0.261763405798432,0.291844000465076,0.00164479988901574,13,1,0.919811977154407,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M3","record_equal","record_equal",19,5,19,5,5,5,19,-23.2690509604255,-1.22468689265397,,,0.234576640109642,0.242872290517612,-0.193483177844772,19,1,0.955138810786337,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M3","record_equal","species_equal",19,5,19,5,5,5,19,-41.3025282566541,-2.17381727666601,,,0.243379002538603,0.266335301281128,-0.18603222660017,19,1,0.895303730868187,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M3","record_equal","record_equal",15,5,15,5,4,4,15,-35.1901900854045,-2.3460126723603,,,0.1601801146045,0.211412899178199,0.0151804838538162,14,1,0.932761187393135,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M3","record_equal","species_equal",15,5,15,5,4,4,15,-25.5891024060208,-1.70594016040139,,,0.108143021075557,0.157535613996412,-0.0028255986311998,14,1,0.884136570133222,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M3","record_equal","record_equal",14,5,14,5,5,5,14,-21.1737548803856,-1.51241106288469,,,0.471108820588756,0.533878605406359,0.353540639445701,14,1,0.909079091060614,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M3","record_equal","species_equal",14,5,14,5,5,5,14,-19.5350454916896,-1.39536039226354,,,0.439664261618194,0.503375010580559,0.336447444098,14,1,0.859973629217691,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M3","record_equal","record_equal",8,5,8,5,5,5,8,-4.89360433347477,-0.611700541684347,,,0.30852656710023,0.344589782808336,-0.244379281539938,8,1,0.932091913079374,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M3","record_equal","species_equal",8,5,8,5,5,5,8,-3.46526117155525,-0.433157646444407,,,0.274085562778683,0.318093982325206,-0.171449905882217,8,1,0.891347060926998,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M3","record_equal","record_equal",7,5,7,5,4,4,7,-3.9954656180873,-0.5707808025839,,,0.142585753240848,0.167190888438172,-0.0163137587800128,6,1,0.815783422336011,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M3","record_equal","species_equal",7,5,7,5,4,4,7,-3.16841627382347,-0.452630896260496,,,0.154291312853449,0.182262695916835,0.0351166788378036,6,1,0.770192849779868,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M3","species_equal","record_equal",15,6,15,6,6,6,15,-21.1162131887301,-1.40774754591534,,,0.300990432155042,0.364606926589781,0.174644011492911,15,1,0.896066977093924,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"joint_bb","M3","species_equal","species_equal",15,6,15,6,6,6,15,-19.5159753209549,-1.30106502139699,,,0.348728525264983,0.429014392334815,0.243439841379874,15,1,0.87282043174513,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M3","species_equal","record_equal",21,5,21,5,5,5,21,-24.6449734641858,-1.17357016496123,,,0.237923444618858,0.262223640227083,-0.0872876618416481,18,0.944444444444444,0.901450721310604,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",2,"joint_bb","M3","species_equal","species_equal",21,5,21,5,5,5,21,-22.0996620823438,-1.05236486106399,,,0.271444027096587,0.29761773610511,0.0545855663246017,18,0.8,0.835675626491023,18,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M3","species_equal","record_equal",7,5,7,5,5,5,7,-14.2472868063198,-2.03532668661711,,,0.423730848310529,0.472521811406208,0.214014787227832,7,1,0.968494094406863,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",3,"joint_bb","M3","species_equal","species_equal",7,5,7,5,5,5,7,-12.5180923694021,-1.78829890991459,,,0.419230405404859,0.462188556231933,0.175533676978034,7,1,0.974737544324114,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M3","species_equal","record_equal",34,5,34,5,4,4,34,-30.804092870439,-0.9060027314835,,,0.23575698376891,0.282155248068997,-0.0672629005739255,31,1,0.91346491714819,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",4,"joint_bb","M3","species_equal","species_equal",34,5,34,5,4,4,34,-56.2197243234816,-1.65352130363181,,,0.308563309337913,0.361284772454889,0.0048647602186234,31,1,0.82093343492573,31,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M3","species_equal","record_equal",13,5,13,5,5,5,13,-7.31197588286605,-0.562459683297388,,,0.255223041504512,0.292495382859324,-0.0795479930337006,13,1,0.871124855427024,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",5,"joint_bb","M3","species_equal","species_equal",13,5,13,5,5,5,13,-9.41207821744627,-0.724006016726636,,,0.282726468445439,0.312331791631691,-0.0391082220993474,13,1,0.909858740298898,13,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M3","species_equal","record_equal",19,5,19,5,5,5,19,-23.8800372974112,-1.2568440682848,,,0.243686387151641,0.252101569234857,-0.208116671380688,19,1,0.948080439204248,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",6,"joint_bb","M3","species_equal","species_equal",19,5,19,5,5,5,19,-42.0888409641514,-2.21520215600797,,,0.239558252922982,0.265708989505936,-0.197787993702422,19,1,0.875624482115819,19,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M3","species_equal","record_equal",15,5,15,5,4,4,15,-35.1606671427819,-2.34404447618546,,,0.160101815927857,0.226186860783589,0.0320671908422958,14,1,0.922775741683007,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",7,"joint_bb","M3","species_equal","species_equal",15,5,15,5,4,4,15,-25.0484824354419,-1.66989882902946,,,0.108462348601542,0.169218084036234,-0.0105923519328022,14,1,0.876581896151613,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M3","species_equal","record_equal",14,5,14,5,5,5,14,-17.3843738861057,-1.2417409918647,,,0.431772665850242,0.476113124800407,0.284206602335279,14,1,0.916688272073604,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",8,"joint_bb","M3","species_equal","species_equal",14,5,14,5,5,5,14,-15.2580211123204,-1.08985865088003,,,0.398361299142754,0.444241942781096,0.265746556898091,14,1,0.873951766702094,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M3","species_equal","record_equal",8,5,8,5,5,5,8,-7.35139423294179,-0.918924279117724,,,0.377341397664789,0.407076734997874,-0.331194086794663,8,1,0.947147802117345,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",9,"joint_bb","M3","species_equal","species_equal",8,5,8,5,5,5,8,-6.01107040660398,-0.751383800825498,,,0.327400864022139,0.365087265434985,-0.253565166629937,8,1,0.915436483387753,8,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M3","species_equal","record_equal",7,5,7,5,4,4,7,-4.28944304521055,-0.612777577887221,,,0.130889429689167,0.166339198652873,0.00362447553250002,6,1,0.763331868627605,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",10,"joint_bb","M3","species_equal","species_equal",7,5,7,5,4,4,7,-3.75544582629862,-0.536492260899803,,,0.148609786725,0.188569000087156,0.0531610711075001,6,1,0.71268468655407,6,"full_metric_valid_set_weights; PI_matches_record_observation_model"
