"FitID","Route","Model","TrainWeighting","Design","Fold","Status","MaxRhat","MinBulkESS","MinTailESS","Divergences","TreeDepthHits","MinEBFMI","ParametersChecked","DiagnosticScope","StoredFitKey","StoredChains","StoredIter","StoredWarmup"
"tenfold__9__binary__M1__record_equal","binary","M1","record_equal","tenfold",9,"PASS",1.00219309251532,3418.80908117208,5094.61766306592,0,0,0.977667854158975,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","71e475d59b45b27f6004fd984d046784b35648b7fdf2380b1b17ab95ddf4ada3",4,4000,2000
"tenfold__10__binary__M1__record_equal","binary","M1","record_equal","tenfold",10,"PASS",1.00134934804231,3274.14865251598,4678.96642622036,0,0,0.970536051202963,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","738da2c0175456524d70c7d1a7667ad5e568869bb049863082a7ae016c56f8d4",4,4000,2000
"full__all__binary__M1__species_equal","binary","M1","species_equal","full",,"PASS",1.00118333663303,3291.77736526853,4648.6826419711,0,0,0.975114556656426,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","0702f712614ade5cf070649c5ed23474022916058d57a4b6de36deee0e1a8826",4,4000,2000
"fivefold__1__binary__M1__species_equal","binary","M1","species_equal","fivefold",1,"PASS",1.00145252013904,3691.24291850229,5294.42558807351,0,0,0.957226217999505,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","ba33abd3a6f0aeea512c111739ce982c27639e564b8540390a3fb74a24b204af",4,4000,2000
"fivefold__2__binary__M1__species_equal","binary","M1","species_equal","fivefold",2,"PASS",1.00090321451428,3803.84406398202,5102.71629287022,0,0,0.953493366319087,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","cf79fcd605bf92c98a53e505f9f0a5d29eea6a7c3e6babbf8e7528dae63fa09f",4,4000,2000
"fivefold__3__binary__M1__species_equal","binary","M1","species_equal","fivefold",3,"PASS",1.00167622075348,3414.02275873531,4942.11041576224,0,0,1.00865105513543,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","1a4b9f18739e5d452ae134948f113881ec452aab6af5344f16fc841e263bf19b",4,4000,2000
"fivefold__4__binary__M1__species_equal","binary","M1","species_equal","fivefold",4,"PASS",1.00106067481431,3741.00672395535,4671.52415060032,0,0,0.981944459533744,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","862cd08a570b45295af4cfe18800f0437fc8e06f1557307d33d13791625c57f5",4,4000,2000
"fivefold__5__binary__M1__species_equal","binary","M1","species_equal","fivefold",5,"PASS",1.00114777129829,3846.24307335691,4913.36743769069,0,0,0.947688273375381,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","871874013ec713d3fdf2fc9b8fd8b617eac4d8e683c94ba1ddbb2a13c0838a57",4,4000,2000
"tenfold__1__binary__M1__species_equal","binary","M1","species_equal","tenfold",1,"PASS",1.0011500369864,3859.04974211585,5182.30427308977,0,0,1.02943034462338,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","fb7402dda164505729fbc77cd49a8acdd84b5507a7189b56fc8443f7951ab26a",4,4000,2000
"tenfold__2__binary__M1__species_equal","binary","M1","species_equal","tenfold",2,"PASS",1.0014780172966,3349.12877611755,4911.0260333672,0,0,0.936155955894149,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","f08d32d9c520086a28a30b967867a0d3e50bd7c882cd0b5ec6aed18381371aa8",4,4000,2000
"tenfold__3__binary__M1__species_equal","binary","M1","species_equal","tenfold",3,"PASS",1.00268673972561,3183.3384270519,5103.98793832921,0,0,0.969259338605115,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","0beb0fd629ec4d156cd22c2d9361096cc4b858242292230d673082d020e5e42a",4,4000,2000
"tenfold__4__binary__M1__species_equal","binary","M1","species_equal","tenfold",4,"PASS",1.00100697428473,3690.08873553248,5246.25665808422,0,0,1.00618184916408,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","809cf8d24a4efe5cdcaa19e58be02fca9424916aeae4d2e6f561fb7353121c3b",4,4000,2000
"tenfold__5__binary__M1__species_equal","binary","M1","species_equal","tenfold",5,"PASS",1.00217476752101,3132.56726168499,4731.86041941796,0,0,0.94049028266958,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","6e06a5698549730f6bd9e522e87f7da0b74f8ac99bc26297196affbe33139048",4,4000,2000
"tenfold__6__binary__M1__species_equal","binary","M1","species_equal","tenfold",6,"PASS",1.00251724411898,3113.92045189551,4861.68591064767,0,0,0.956972291040441,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","918f0bbf2baafacf485283411111cdb2859140df224317aea796d02e78dae378",4,4000,2000
"tenfold__7__binary__M1__species_equal","binary","M1","species_equal","tenfold",7,"PASS",1.00104656211761,3731.00987157622,5159.67898249689,0,0,0.953004475268524,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","85d1ae7c4ed6066e94e965b05fb535a088aa1b12800e90af4ed0560e92bf656b",4,4000,2000
"tenfold__8__binary__M1__species_equal","binary","M1","species_equal","tenfold",8,"PASS",1.00221829324734,3714.53688881642,5365.20222612891,0,0,0.963583046607665,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","fd72df821f37f64e1a810cff721ba10c1c1810af36865b02938f642c69582af4",4,4000,2000
"tenfold__9__binary__M1__species_equal","binary","M1","species_equal","tenfold",9,"PASS",1.00266069073666,3539.13391676209,4494.82210266951,0,0,0.96930060281431,12,"sampled_parameters_and_lp; deterministic_outputs_checked_separately","4343055d79fdd0cd6d2dcc61be40ab4010bef8b62ac5b58f9897830e40740d10",4,4000,2000
